portrait,content_new
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,可是事实是良性切除即可好。而我可能很长一段时间也不会好。而她依旧活蹦乱跳作死作活。我还不能不管她。
tb.1.b534e864.snS1QP8fx7_AY9A8e3q5oQ,是啊。倒是我走进胡同里面了。
tb.1.b534e864.snS1QP8fx7_AY9A8e3q5oQ,到底是没有达到他们的期望。
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,脑袋里总是胡思乱想。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,我的痛相较于你的痛而言。简直就是不值一提。你一定很痛苦很受伤。真不知道你是如何撑过来的。你一定艰难又挣扎。太不容易了。衷心希望你能好起来。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,仔细阅读你的经历。感觉你对她们已经足够好了。对他们的忍让迁就也已经很足够了。可他们还是蹬鼻子上脸。就是想要压榨你。朋友。就像你劝我得那样。离开吧。尽量和他们断绝来往。咱们得活下啊。咱们都希望能好好活下去。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,没有什么是拉不下脸来的。其实我也想到了走法院这一步。这是被逼无奈最后的下下之策。我们给她们后路。给她脸面与底线。可是他们给我们了吗。谁都希望好好解决。毕竟有生恩养恩在。无论怎样都是父母。可是。也要得他们是父母才行啊。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,朋友。感觉你也是有计划办法的人。绝对不会白白吃亏。至于你这么伤心其实是希望想让他们对你好一些吧。其实你什么都愿意给他们。只要他们对你好一些。我说的对吗。将心比心。我们已经做了我们能做的不能做的一切。咱们是病人呀。咱们要学会爱自己了。从现在开始对自己稍微好一点。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,朋友。相信你心中一定有了自己的规划。同样祝愿你幸福。希望有一天咱们都能好好的生活。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,谢谢你的建议朋友。我正在一点点的自己外出。循序渐进吧。其实我想要的很简单。自己能出去散散心。见见朋友。自己找一份工作。赶紧离开是不现实的。得慢慢的。我心里也有我得计划在。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,朋友。医生和你说的一样。我真的已经快要被她毁掉了。而现在她只是意识到一点点。已经开始放我了。虽然也只是一点点。哈哈哈。挺开心的。我居然是这么容易满足的人。谢谢你的建议。相信我会慢慢好起来的。感谢。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,朋友。你对我的回复我仔仔细细的看了好几遍。真是说到我的心里了。谢谢你。你对我说的话就像一把警钟敲醒了我。我会用心采纳朋友你的意见。慢慢脱离她。给她看好病后。有计划的离开她。去别的城市生活。真正的独立起来。真正的救出自己。
tb.1.a98be111.B3qbvguYdn_xnXC4Umyarg,大学生活好与不好。也就是相对的。遇到那些莫名其妙的人。恨不得远离。
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,看抖音楼主不像是有抑郁症的人。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,谢谢你的祝福。相信我妈会好起来的。我也想让她连我影子都看不到。这次能让我自己出去就不错了。咱得循序渐进不是。慢慢来。有计划的远离她。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,我有工作。我和妈妈都已经去看了心理医生。已经预约了医院明天给我妈妈动手术。平常我没旷过工。已经与领导沟通特批了十天的假期。紧要工作也有及时回复。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,只要我妈能好就行。其他都没关系的。我可以撑下去。
tb.1.60d17db0.o34newkrXrsxbDk0gRJh9w,我和你有一样的被我家那位家暴的经历。也一样的有过想拿刀反抗暴力的想法。
tb.1.60d17db0.o34newkrXrsxbDk0gRJh9w,我觉得我活下去的唯一意义就是以后有机会报复伤害我的烂人。
tb.1.60d17db0.o34newkrXrsxbDk0gRJh9w,我也不想承认。如果有下辈子。我一定不要投胎到他们家。
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,人家是在日本留学深造。以后回报祖国。有着远大的宏伟理想。而你跟人家谈车。
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,药物不报销。住院才报。
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,医保只是住院才报销一部分。抑郁药。没有报销。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,谢谢朋友的祝福。相信我一定会哒。
tb.1.3e7120d6.80zI7BIq_TBznXVWM26vwg,野心太大。欲望太强。现实又太骨感。有才而不得志。觉得再怎么努力挣扎也是徒劳无益。郁郁寡欢。
tb.1.3e7120d6.80zI7BIq_TBznXVWM26vwg,自认为是有能力的。只是时运不济。没有一个好的平台。
tb.1.3e7120d6.80zI7BIq_TBznXVWM26vwg,很多不如我的人。不如我聪明。不如我努力的人过的都比我好。郁郁不得志。
tb.1.3e7120d6.80zI7BIq_TBznXVWM26vwg,眼光也有。甚至有点太超前。学识也有。旁门左道的知识也有涉猎。也能审时度势。委曲求全。真的不知道为什么。具备哪怕一样都能出人头地的。结果同时具备那么多样能力的我。反而泯然众人。
tb.1.3e7120d6.80zI7BIq_TBznXVWM26vwg,一针见血。
tb.1.3e7120d6.80zI7BIq_TBznXVWM26vwg,小学就读了上下五千年。国内和国外的。围棋凭感觉也能跟专门学过的同学战个上下。
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,我也是。只想躺着。每天躺什么都不想做。
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,楼主总共躺了多久。我也是天天躺。
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,楼主今年多少岁。
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,也很难。人生没有多少个五年。我们这种人四肢健全。还不如。残疾人。
tb.1.3e7120d6.80zI7BIq_TBznXVWM26vwg,人工智能。新社交。
tb.1.3e7120d6.80zI7BIq_TBznXVWM26vwg,天才的一大特性。多重人格。
tb.1.3e7120d6.80zI7BIq_TBznXVWM26vwg,拉一个打一个呢。学的好武艺卖于帝王家。一开始就把目标定位为被对方收购呢。
tb.1.3e7120d6.80zI7BIq_TBznXVWM26vwg,你来个有狠劲的眼光呢。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,谢谢你。手术很顺利。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,正在努力坚持撑下去。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,谢谢你的祝福。同样真心祝愿你能越来越好。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,谢谢你。可是再可怕还是我亲妈啊。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,谢谢。祝愿你越来越好。
tb.1.dcb45d56.NSoWDS8egc_NdxeYjWyyYA,看吧。你就是那些不理解抑郁症的人之一。可以不理解请不要伤害。
tb.1.d5cc5c4a.Da6yK2RiqjoesvMBv_wIQQ,我吃奥氮平会手抖哎。
tb.1.81ecb5f7.14XrMi8HkWu9Lj-tnE7NBw,。逼什么。你得过这个病吗。了解吗。
tb.1.de5a6192.h6a3GUwlWhM7geIIe53sng,吃完很爽。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,谢谢你。不要难过。我已经快要挺过来了。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,身处深渊如我。怎么会有值得你学习的地方呢。只是一个普通人挣扎着想好好活着。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,我只是想有个地方倾诉罢了。哪来的文采啊。更何况我这种境地只是想自救。我也跨了。跨了马上站起来。因为我没有后路。没有依仗。我只有我自己。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,从现实层面来说。她确实生下了我的躯壳。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,库存图。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,谢谢你。真的。好像从来都没有为自己活过一次。这次尽我所能救了她。她生我一命。我救她一命。我与她扯平了。朋友就像你说的。从现在开始。我要为我自己好好活着。
tb.1.f37af2d7.pSG9a_slRqSk3XbEHl-3cw,想知道vip和普通有什么区别。
tb.1.f37af2d7.pSG9a_slRqSk3XbEHl-3cw,Vip有什么特别呢。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,谢谢你。只是现在我身处深渊里已经自顾不暇。等我近况稍微好一点。我会加你的。希望咱们能成为好朋友。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,朋友谢谢你的建议。我已经做到了身为女儿能为她做的一切。如今。我也该为自己好好活一回了。我会听从朋友你的建议。逼着自己狠起来。一定得狠起来我才能有出路有未来。谢谢你。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,谢谢你。谢谢你的安慰。真的是非常感谢。衷心祝愿你开心快乐。心想事成。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,我每天都在幻想能自己去另一个城市工作生活。可是只是幻想。我要抗争。努力抗争。为我自己好好活一回。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,朋友你分析的很透彻。完全如此。所以我才更加感觉悲哀。我不是她。不是她的复制品。不是她的所有物。我有我自己的人生。我也会累。我也会痛。依旧硬撑着。或许我应该学学我妈妈只照顾自己的感受。完全只考虑自己。或许我就不会这么累了吧。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,谢谢朋友提的建议。这个目标感觉真的很好。我会细心听取您的意见并慢慢实施。虽然我知道过程可能会很艰难。但是我必须要自己努力去争取。努力去抗争。去过我自己的人生。谢谢您。衷心祝愿您生活愉快。心想事成。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,没有。只是想活下去。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,呵呵。不可能。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,因为她不会改变。而我更不想被逼死。再心软死的真的就是我。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,好。朋友谢谢你。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,这已经不是一点了。可是身为女儿我已经尽了我得全力了。还作死。还作死。我真的快要撑不住了。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,谢谢你朋友。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,我得感觉就是。我想走。去另外的城市生活。慢慢抽身。我也要学会爱我自己才行。朋友。谢谢你的建议。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,谢谢你朋友。我都看到了。谢谢你。
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,加油。
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,加油。陌生人。
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,爱情什么只是浮云早已看破红尘了。
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,朋友。你也很严重。
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,同感。四肢健全的废人。马上要上班了。坚持。静静的等着时光流逝。
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,讲讲你的状态与症状。
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,躁郁症还能留学学习。颠复了我的认知。楼主是哪里人。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,谢谢朋友。就像你说的我只是想过一个普通人的生活而已。可是我得妈妈却连这最基本的人权都不给我。我在泥淖里挣扎着相信总有一天我能自己照顾好自己。好好的活。一直有吃得苦中苦。方为人上人的想法在。因为知道自己是好女孩。我相信自己一定能过好。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,相信老天也会眷顾我。朋友你不要哭。我得这些经历都是糟心的事。看完就忘记吧。祝愿你每天开心快乐。
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,嗯嗯。可是就算不说相处久了大家都知道的没啥好隐瞒的吧。
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,嗯。楼主的症状表现明显焦虑紧张轻微社恐通过服药就会缓解的。服药后就不会有上述担忧了。
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,而且啊假如真是相处不适就换宿舍咯总有志趣相同的同学啊不算什么的。楼主好像强迫症似的整日担忧能不能和舍友打好关系怎么打好关系。新舍友还没来还未相处一段时间想这些问题就过分焦虑了。
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,不要泼冷水。谢谢。
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,眼睛发直。我感觉像是阴性精分。唉。
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,加油。
tb.1.ffcd11f9.oRlKdVEnZmmIanF8Q2FdMw,哇你和我想的一样。真的好人全是装的。一交心没多久就看出来了。
tb.1.ffcd11f9.oRlKdVEnZmmIanF8Q2FdMw,那种好人是虚伪。是装的。我宁可不要。他们是为了从你那里获取利益。一旦你遇到困难和问题没一个留下的你信不。
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,唉啊。不必在意谁的眼光的。反正互不相欠做好自己本份就得了。
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,嗯。加油吧。少将正常不正常这类词汇常挂口上这样你让别人怎么回复。是不是啊。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,谢谢朋友的安慰。衷心希望你能快点好起来。如果不是看了你的回复我都已经忘了自己还是一个中度抑郁的人。看到朋友的回复我感慨了一句。原来我还是一个有中度抑郁的人。我妈。你不适应早好了吗。可笑吧。这么些天我放弃自己辛苦的硬撑换来的是什么。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,感觉朋友你比我幸运很多。至少你的妈妈已经知道了事情的严重性。她会为了你慢慢改变。可是我不同。我好像没有我自己。我只是为了父母活着。更多的是为了我妈活着。心很凉。谢谢你的评论。长久的劳累让我已经忘记了还要善待我自己。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,希望我们都能快快好起来。好好爱自己。同样为你加油。共勉。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,我也想。可是我这种境地不是谁都能承受的了的。我有自知之明的。不想祸害无辜的人。何况现在遇到一个真正爱自己的人何其难。我连自己的家事都处理不好如何去经营打点好双方父母和自己的小家。我知道的。我知道我还没有这个能力。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,谢谢你。我真的也很希望。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,那就好好休息一下。晚安。
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,这么年轻。怎么可能老年痴呆症。以前记忆力听好的。现在独来独往。行尸走肉。感觉马上成了大街上的乞丐。
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,那什么东西才算。
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,而且马上失去了求生的本能。惨的很。以前总以为力量来与骨骼与肌肉。现在才明白力量来自于大脑精神。现在没力气了。
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,谢谢陌生人。我废了。你要加油。我可以很久不睡觉。至于多久。我也不知道。坚持吧。挣点钱。坚持几个月离开表叔的工厂。去个好一点工厂坚持。等妹妹嫁人了。就回家。等死。
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,请问楼主病了多久。有没有脑袋空空。眼睛发直。天天躺在床上。
tb.1.fdec6c90.lmNJBrhZ066EtfU36r13JQ,这话写的就是另一个我。活的好累好痛苦。可是又不得不苟延残喘。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,谢谢你开导我。谢谢。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,谢谢你。你说的话每一句我都记在心里了。我只是想活着罢了。哪里来的强大啊全都是被逼出来的。因为我没有依靠没有依仗我只能靠我自己。就像朋友你说的。突破这条瓶颈咱们就能活的更好。一切都会好起来的。以后都会是好日子的。咱们一起加油。咱们都要好好的。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,我也想离开她。可是我爸不管她。她除了我之外一无所有。所以她把我攥在手心里紧了又紧了。直到把我攥到窒息。身为女儿我能做的都做了。我问心无愧。谢谢你的建议。我会离开她。为了我自己。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,低声下气求医生了。他同意明天给我妈缝线。只要她能好了我什么。里子都可以不要。每天换完一个月好不了。可是缝线半个月就能好了。今天下午直到现在她同意去缝了。我给她包好了饺子。她一口不吃。说要减肥。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,什么叫明摆着作死。肆无忌惮挥霍我的付出。她什么都懂。她的命才是命。她的感受才是感受。如今我明白了。也要学会放手了。
tb.1.b534e864.snS1QP8fx7_AY9A8e3q5oQ,不会的。带我来这个世界的人就是自杀走了。我绝对不会跟他一样的。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,我非常珍惜啊。我三姨和我妈有一样的病。她有两个儿子她不舍得花钱。可是我只有这一个妈妈。我拼尽我得说能说服她去做手术无微不至的照顾她。身为女儿我已经不知道该如何才是对她好了。我真的不知道了。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,我很同情你。可是。如果你处在我的位置。未必能做的再比我好了。可是。我仍然没有得到任何一点尊重亦或是关心。都不曾有过。现在依然是只要她好就行了。可是你知道吗。从昨天点开始她就一直说伤口疼医生害她。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,我一直在安慰她。今天五点她醒了就说。直到现在。我给她打开看了愈合的很好很好。难道我就不是人吗。难道我就不能有感受。我就只希望她别说了让我稍微平静一下一下。可是也不能。这样的精神摧残如果能有人和我共同分担。我希望我妈妈也可以是你的妈妈。
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,可是我希望能成为别人的妹妹。再也不是要为他人付出一切的那个角色。
tb.1.7fcd57f.Eq7475XsDoAH_YPL8X-DUQ,好呀。这样就能永远的自由了。
tb.1.20222032.fzWfa-y0OR-EyrTBV2acBA,我也有抑郁症。几乎每天胃都不舒服。吃饭不怎么消化。积食腹胀。建议饮食吃点清淡的东西。少食多餐。
